assignment_id,shift_id,staff_id,assignment_status,assigned_by
3220,513,37,ASSIGNED,SYSTEM
3221,513,10,ASSIGNED,SYSTEM
3222,513,64,ASSIGNED,SYSTEM
3223,513,28,ASSIGNED,SYSTEM
3224,514,74,ASSIGNED,SYSTEM
3225,514,20,ASSIGNED,SYSTEM
3226,514,38,ASSIGNED,SYSTEM
3227,514,2,ASSIGNED,SYSTEM
3228,514,11,ASSIGNED,SYSTEM
3229,514,29,ASSIGNED,SYSTEM
3230,514,83,ASSIGNED,SYSTEM
3231,514,56,ASSIGNED,SYSTEM
3232,514,47,ASSIGNED,SYSTEM
3233,514,65,ASSIGNED,SYSTEM
3234,515,65,ASSIGNED,SYSTEM
3235,515,83,ASSIGNED,SYSTEM
3236,515,47,ASSIGNED,SYSTEM
3237,515,74,ASSIGNED,SYSTEM
3238,515,20,ASSIGNED,SYSTEM
3239,515,56,ASSIGNED,SYSTEM
3240,515,2,ASSIGNED,SYSTEM
3241,515,11,ASSIGNED,SYSTEM
3242,515,38,ASSIGNED,SYSTEM
3243,515,29,ASSIGNED,SYSTEM
3244,516,74,ASSIGNED,SYSTEM
3245,516,29,ASSIGNED,SYSTEM
3246,516,47,ASSIGNED,SYSTEM
3247,516,56,ASSIGNED,SYSTEM
3248,516,83,ASSIGNED,SYSTEM
3249,516,65,ASSIGNED,SYSTEM
3250,516,2,ASSIGNED,SYSTEM
3251,516,11,ASSIGNED,SYSTEM
3252,516,20,ASSIGNED,SYSTEM
3253,517,84,ASSIGNED,SYSTEM
3254,517,57,ASSIGNED,SYSTEM
3255,517,48,ASSIGNED,SYSTEM
3256,517,39,ASSIGNED,SYSTEM
3257,517,66,ASSIGNED,SYSTEM
3258,517,21,ASSIGNED,SYSTEM
3259,518,39,ASSIGNED,SYSTEM
3260,518,30,ASSIGNED,SYSTEM
3261,518,12,ASSIGNED,SYSTEM
3262,518,66,ASSIGNED,SYSTEM
3263,518,57,ASSIGNED,SYSTEM
3264,518,21,ASSIGNED,SYSTEM
3265,519,66,ASSIGNED,SYSTEM
3266,519,3,ASSIGNED,SYSTEM
3267,519,39,ASSIGNED,SYSTEM
3268,519,12,ASSIGNED,SYSTEM
3269,520,22,ASSIGNED,SYSTEM
3270,520,76,ASSIGNED,SYSTEM
3271,520,85,ASSIGNED,SYSTEM
3272,520,31,ASSIGNED,SYSTEM
3273,520,4,ASSIGNED,SYSTEM
3274,520,67,ASSIGNED,SYSTEM
3275,521,13,ASSIGNED,SYSTEM
3276,521,58,ASSIGNED,SYSTEM
3277,521,67,ASSIGNED,SYSTEM
3278,521,85,ASSIGNED,SYSTEM
3279,521,4,ASSIGNED,SYSTEM
3280,521,31,ASSIGNED,SYSTEM
3281,522,85,ASSIGNED,SYSTEM
3282,522,4,ASSIGNED,SYSTEM
3283,522,13,ASSIGNED,SYSTEM
3284,522,67,ASSIGNED,SYSTEM
3285,522,49,ASSIGNED,SYSTEM
3286,522,58,ASSIGNED,SYSTEM
3287,523,14,ASSIGNED,SYSTEM
3288,523,23,ASSIGNED,SYSTEM
3289,523,59,ASSIGNED,SYSTEM
3290,523,68,ASSIGNED,SYSTEM
3291,523,5,ASSIGNED,SYSTEM
3292,523,32,ASSIGNED,SYSTEM
3293,523,77,ASSIGNED,SYSTEM
3294,524,77,ASSIGNED,SYSTEM
3295,524,68,ASSIGNED,SYSTEM
3296,524,59,ASSIGNED,SYSTEM
3297,524,5,ASSIGNED,SYSTEM
3298,524,32,ASSIGNED,SYSTEM
3299,524,50,ASSIGNED,SYSTEM
3300,524,41,ASSIGNED,SYSTEM
3301,524,23,ASSIGNED,SYSTEM
3302,525,86,ASSIGNED,SYSTEM
3303,525,68,ASSIGNED,SYSTEM
3304,525,50,ASSIGNED,SYSTEM
3305,525,23,ASSIGNED,SYSTEM
3306,525,59,ASSIGNED,SYSTEM
3307,525,5,ASSIGNED,SYSTEM
3308,525,32,ASSIGNED,SYSTEM
3309,525,14,ASSIGNED,SYSTEM
3310,526,78,ASSIGNED,SYSTEM
3311,526,60,ASSIGNED,SYSTEM
3312,526,33,ASSIGNED,SYSTEM
3313,526,6,ASSIGNED,SYSTEM
3314,526,51,ASSIGNED,SYSTEM
3315,526,87,ASSIGNED,SYSTEM
3316,526,69,ASSIGNED,SYSTEM
3317,526,42,ASSIGNED,SYSTEM
3318,527,51,ASSIGNED,SYSTEM
3319,527,78,ASSIGNED,SYSTEM
3320,527,60,ASSIGNED,SYSTEM
3321,527,6,ASSIGNED,SYSTEM
3322,527,15,ASSIGNED,SYSTEM
3323,527,33,ASSIGNED,SYSTEM
3324,527,24,ASSIGNED,SYSTEM
3325,527,87,ASSIGNED,SYSTEM
3326,528,87,ASSIGNED,SYSTEM
3327,528,24,ASSIGNED,SYSTEM
3328,528,78,ASSIGNED,SYSTEM
3329,528,15,ASSIGNED,SYSTEM
3330,528,69,ASSIGNED,SYSTEM
3331,528,60,ASSIGNED,SYSTEM
3332,528,33,ASSIGNED,SYSTEM
3333,528,42,ASSIGNED,SYSTEM
3334,529,25,ASSIGNED,SYSTEM
3335,529,61,ASSIGNED,SYSTEM
3336,529,16,ASSIGNED,SYSTEM
3337,529,43,ASSIGNED,SYSTEM
3338,530,25,ASSIGNED,SYSTEM
3339,530,70,ASSIGNED,SYSTEM
3340,530,61,ASSIGNED,SYSTEM
3341,530,16,ASSIGNED,SYSTEM
3342,530,79,ASSIGNED,SYSTEM
3343,531,79,ASSIGNED,SYSTEM
3344,531,52,ASSIGNED,SYSTEM
3345,531,43,ASSIGNED,SYSTEM
3346,531,34,ASSIGNED,SYSTEM
3347,531,16,ASSIGNED,SYSTEM
3348,532,17,ASSIGNED,SYSTEM
3349,532,26,ASSIGNED,SYSTEM
3350,532,62,ASSIGNED,SYSTEM
3351,532,8,ASSIGNED,SYSTEM
3352,532,35,ASSIGNED,SYSTEM
3353,533,53,ASSIGNED,SYSTEM
3354,533,44,ASSIGNED,SYSTEM
3355,533,71,ASSIGNED,SYSTEM
3356,534,44,ASSIGNED,SYSTEM
3357,534,26,ASSIGNED,SYSTEM
3358,534,17,ASSIGNED,SYSTEM
3359,534,8,ASSIGNED,SYSTEM
3360,534,80,ASSIGNED,SYSTEM
3361,535,45,ASSIGNED,SYSTEM
3362,535,90,ASSIGNED,SYSTEM
3363,535,63,ASSIGNED,SYSTEM
3364,535,72,ASSIGNED,SYSTEM
3365,536,18,ASSIGNED,SYSTEM
3366,536,54,ASSIGNED,SYSTEM
3367,536,72,ASSIGNED,SYSTEM
3368,536,45,ASSIGNED,SYSTEM
3369,537,45,ASSIGNED,SYSTEM
3370,537,54,ASSIGNED,SYSTEM
3371,537,90,ASSIGNED,SYSTEM
3372,537,81,ASSIGNED,SYSTEM
3373,538,98,ASSIGNED,SYSTEM
3374,538,91,ASSIGNED,SYSTEM
3375,538,99,ASSIGNED,SYSTEM
3376,538,100,ASSIGNED,SYSTEM
3377,538,94,ASSIGNED,SYSTEM
3378,539,92,ASSIGNED,SYSTEM
3379,539,96,ASSIGNED,SYSTEM
3380,539,97,ASSIGNED,SYSTEM
3381,539,100,ASSIGNED,SYSTEM
3382,539,99,ASSIGNED,SYSTEM
3383,540,91,ASSIGNED,SYSTEM
3384,540,93,ASSIGNED,SYSTEM
3385,540,100,ASSIGNED,SYSTEM
3386,540,99,ASSIGNED,SYSTEM
3387,540,92,ASSIGNED,SYSTEM
3388,541,55,ASSIGNED,SYSTEM
3389,541,19,ASSIGNED,SYSTEM
3390,541,64,ASSIGNED,SYSTEM
3391,541,10,ASSIGNED,SYSTEM
3392,541,37,ASSIGNED,SYSTEM
3393,541,46,ASSIGNED,SYSTEM
3394,541,82,ASSIGNED,SYSTEM
3395,541,28,ASSIGNED,SYSTEM
3396,542,46,ASSIGNED,SYSTEM
3397,542,55,ASSIGNED,SYSTEM
3398,542,37,ASSIGNED,SYSTEM
3399,542,82,ASSIGNED,SYSTEM
3400,542,73,ASSIGNED,SYSTEM
3401,542,28,ASSIGNED,SYSTEM
3402,542,10,ASSIGNED,SYSTEM
3403,542,64,ASSIGNED,SYSTEM
3404,543,46,ASSIGNED,SYSTEM
3405,543,19,ASSIGNED,SYSTEM
3406,543,82,ASSIGNED,SYSTEM
3407,543,64,ASSIGNED,SYSTEM
3408,543,55,ASSIGNED,SYSTEM
3409,543,10,ASSIGNED,SYSTEM
3410,543,28,ASSIGNED,SYSTEM
3411,543,1,ASSIGNED,SYSTEM
3412,544,74,ASSIGNED,SYSTEM
3413,544,47,ASSIGNED,SYSTEM
3414,544,2,ASSIGNED,SYSTEM
3415,544,65,ASSIGNED,SYSTEM
3416,544,11,ASSIGNED,SYSTEM
3417,544,83,ASSIGNED,SYSTEM
3418,544,38,ASSIGNED,SYSTEM
3419,544,20,ASSIGNED,SYSTEM
3420,544,56,ASSIGNED,SYSTEM
3421,544,29,ASSIGNED,SYSTEM
3422,545,29,ASSIGNED,SYSTEM
3423,545,38,ASSIGNED,SYSTEM
3424,545,11,ASSIGNED,SYSTEM
3425,545,65,ASSIGNED,SYSTEM
3426,545,74,ASSIGNED,SYSTEM
3427,545,20,ASSIGNED,SYSTEM
3428,545,56,ASSIGNED,SYSTEM
3429,545,47,ASSIGNED,SYSTEM
3430,545,2,ASSIGNED,SYSTEM
3431,545,83,ASSIGNED,SYSTEM
3432,546,2,ASSIGNED,SYSTEM
3433,546,11,ASSIGNED,SYSTEM
3434,546,38,ASSIGNED,SYSTEM
3435,546,74,ASSIGNED,SYSTEM
3436,546,47,ASSIGNED,SYSTEM
3437,546,20,ASSIGNED,SYSTEM
3438,546,29,ASSIGNED,SYSTEM
3439,546,56,ASSIGNED,SYSTEM
3440,546,83,ASSIGNED,SYSTEM
3441,546,65,ASSIGNED,SYSTEM
3442,547,3,ASSIGNED,SYSTEM
3443,547,57,ASSIGNED,SYSTEM
3444,547,48,ASSIGNED,SYSTEM
3445,547,39,ASSIGNED,SYSTEM
3446,547,84,ASSIGNED,SYSTEM
3447,547,75,ASSIGNED,SYSTEM
3448,548,12,ASSIGNED,SYSTEM
3449,548,66,ASSIGNED,SYSTEM
3450,548,30,ASSIGNED,SYSTEM
3451,548,3,ASSIGNED,SYSTEM
3452,548,75,ASSIGNED,SYSTEM
3453,549,48,ASSIGNED,SYSTEM
3454,549,84,ASSIGNED,SYSTEM
3455,549,21,ASSIGNED,SYSTEM
3456,549,66,ASSIGNED,SYSTEM
3457,549,39,ASSIGNED,SYSTEM
3458,549,30,ASSIGNED,SYSTEM
3459,550,85,ASSIGNED,SYSTEM
3460,550,22,ASSIGNED,SYSTEM
3461,550,49,ASSIGNED,SYSTEM
3462,550,67,ASSIGNED,SYSTEM
3463,550,13,ASSIGNED,SYSTEM
3464,550,31,ASSIGNED,SYSTEM
3465,551,58,ASSIGNED,SYSTEM
3466,551,85,ASSIGNED,SYSTEM
3467,551,49,ASSIGNED,SYSTEM
3468,551,40,ASSIGNED,SYSTEM
3469,551,76,ASSIGNED,SYSTEM
3470,551,22,ASSIGNED,SYSTEM
3471,552,85,ASSIGNED,SYSTEM
3472,552,67,ASSIGNED,SYSTEM
3473,552,13,ASSIGNED,SYSTEM
3474,552,58,ASSIGNED,SYSTEM
3475,552,76,ASSIGNED,SYSTEM
3476,552,22,ASSIGNED,SYSTEM
3477,553,41,ASSIGNED,SYSTEM
3478,553,23,ASSIGNED,SYSTEM
3479,553,86,ASSIGNED,SYSTEM
3480,553,14,ASSIGNED,SYSTEM
3481,553,50,ASSIGNED,SYSTEM
3482,553,68,ASSIGNED,SYSTEM
3483,553,77,ASSIGNED,SYSTEM
3484,553,59,ASSIGNED,SYSTEM
3485,554,5,ASSIGNED,SYSTEM
3486,554,86,ASSIGNED,SYSTEM
3487,554,77,ASSIGNED,SYSTEM
3488,554,68,ASSIGNED,SYSTEM
3489,554,32,ASSIGNED,SYSTEM
3490,554,41,ASSIGNED,SYSTEM
3491,554,14,ASSIGNED,SYSTEM
3492,554,59,ASSIGNED,SYSTEM
3493,555,68,ASSIGNED,SYSTEM
3494,555,86,ASSIGNED,SYSTEM
3495,555,41,ASSIGNED,SYSTEM
3496,555,77,ASSIGNED,SYSTEM
3497,555,14,ASSIGNED,SYSTEM
3498,555,32,ASSIGNED,SYSTEM
3499,556,78,ASSIGNED,SYSTEM
3500,556,87,ASSIGNED,SYSTEM
3501,556,24,ASSIGNED,SYSTEM
3502,556,6,ASSIGNED,SYSTEM
3503,556,42,ASSIGNED,SYSTEM
3504,556,69,ASSIGNED,SYSTEM
3505,557,60,ASSIGNED,SYSTEM
3506,557,51,ASSIGNED,SYSTEM
3507,557,33,ASSIGNED,SYSTEM
3508,557,87,ASSIGNED,SYSTEM
3509,557,6,ASSIGNED,SYSTEM
3510,557,15,ASSIGNED,SYSTEM
3511,557,69,ASSIGNED,SYSTEM
3512,557,24,ASSIGNED,SYSTEM
3513,558,33,ASSIGNED,SYSTEM
3514,558,15,ASSIGNED,SYSTEM
3515,558,78,ASSIGNED,SYSTEM
3516,558,69,ASSIGNED,SYSTEM
3517,558,60,ASSIGNED,SYSTEM
3518,558,51,ASSIGNED,SYSTEM
3519,558,42,ASSIGNED,SYSTEM
3520,558,87,ASSIGNED,SYSTEM
3521,559,34,ASSIGNED,SYSTEM
3522,559,43,ASSIGNED,SYSTEM
3523,559,88,ASSIGNED,SYSTEM
3524,559,16,ASSIGNED,SYSTEM
3525,559,79,ASSIGNED,SYSTEM
3526,560,88,ASSIGNED,SYSTEM
3527,560,61,ASSIGNED,SYSTEM
3528,560,16,ASSIGNED,SYSTEM
3529,560,7,ASSIGNED,SYSTEM
3530,560,25,ASSIGNED,SYSTEM
3531,561,70,ASSIGNED,SYSTEM
3532,561,88,ASSIGNED,SYSTEM
3533,561,52,ASSIGNED,SYSTEM
3534,561,61,ASSIGNED,SYSTEM
3535,561,43,ASSIGNED,SYSTEM
3536,562,80,ASSIGNED,SYSTEM
3537,562,17,ASSIGNED,SYSTEM
3538,562,53,ASSIGNED,SYSTEM
3539,562,71,ASSIGNED,SYSTEM
3540,562,35,ASSIGNED,SYSTEM
3541,563,26,ASSIGNED,SYSTEM
3542,563,89,ASSIGNED,SYSTEM
3543,563,44,ASSIGNED,SYSTEM
3544,563,53,ASSIGNED,SYSTEM
3545,563,62,ASSIGNED,SYSTEM
3546,564,44,ASSIGNED,SYSTEM
3547,564,35,ASSIGNED,SYSTEM
3548,564,8,ASSIGNED,SYSTEM
3549,564,26,ASSIGNED,SYSTEM
3550,564,80,ASSIGNED,SYSTEM
3551,565,54,ASSIGNED,SYSTEM
3552,565,72,ASSIGNED,SYSTEM
3553,565,45,ASSIGNED,SYSTEM
3554,565,81,ASSIGNED,SYSTEM
3555,566,27,ASSIGNED,SYSTEM
3556,566,81,ASSIGNED,SYSTEM
3557,566,54,ASSIGNED,SYSTEM
3558,566,90,ASSIGNED,SYSTEM
3559,567,45,ASSIGNED,SYSTEM
3560,567,81,ASSIGNED,SYSTEM
3561,567,63,ASSIGNED,SYSTEM
3562,567,72,ASSIGNED,SYSTEM
3563,568,96,ASSIGNED,SYSTEM
3564,568,94,ASSIGNED,SYSTEM
3565,568,97,ASSIGNED,SYSTEM
3566,568,99,ASSIGNED,SYSTEM
3567,568,93,ASSIGNED,SYSTEM
3568,569,91,ASSIGNED,SYSTEM
3569,569,94,ASSIGNED,SYSTEM
3570,569,96,ASSIGNED,SYSTEM
3571,569,95,ASSIGNED,SYSTEM
3572,569,98,ASSIGNED,SYSTEM
3573,570,91,ASSIGNED,SYSTEM
3574,570,93,ASSIGNED,SYSTEM
3575,570,96,ASSIGNED,SYSTEM
3576,570,98,ASSIGNED,SYSTEM
3577,570,94,ASSIGNED,SYSTEM
3578,571,19,ASSIGNED,SYSTEM
3579,571,64,ASSIGNED,SYSTEM
3580,571,10,ASSIGNED,SYSTEM
3581,571,28,ASSIGNED,SYSTEM
3582,571,55,ASSIGNED,SYSTEM
3583,571,1,ASSIGNED,SYSTEM
3584,571,73,ASSIGNED,SYSTEM
3585,571,46,ASSIGNED,SYSTEM
3586,572,19,ASSIGNED,SYSTEM
3587,572,37,ASSIGNED,SYSTEM
3588,572,55,ASSIGNED,SYSTEM
3589,572,10,ASSIGNED,SYSTEM
3590,572,28,ASSIGNED,SYSTEM
3591,572,1,ASSIGNED,SYSTEM
3592,572,64,ASSIGNED,SYSTEM
3593,572,73,ASSIGNED,SYSTEM
3594,573,28,ASSIGNED,SYSTEM
3595,573,1,ASSIGNED,SYSTEM
3596,573,10,ASSIGNED,SYSTEM
3597,573,19,ASSIGNED,SYSTEM
3598,573,73,ASSIGNED,SYSTEM
3599,573,46,ASSIGNED,SYSTEM
3600,573,64,ASSIGNED,SYSTEM
3601,574,56,ASSIGNED,SYSTEM
3602,574,38,ASSIGNED,SYSTEM
3603,574,2,ASSIGNED,SYSTEM
3604,574,65,ASSIGNED,SYSTEM
3605,574,74,ASSIGNED,SYSTEM
3606,574,83,ASSIGNED,SYSTEM
3607,574,29,ASSIGNED,SYSTEM
3608,574,47,ASSIGNED,SYSTEM
3609,574,20,ASSIGNED,SYSTEM
3610,574,11,ASSIGNED,SYSTEM
3611,575,74,ASSIGNED,SYSTEM
3612,575,29,ASSIGNED,SYSTEM
3613,575,11,ASSIGNED,SYSTEM
3614,575,38,ASSIGNED,SYSTEM
3615,575,2,ASSIGNED,SYSTEM
3616,575,65,ASSIGNED,SYSTEM
3617,575,56,ASSIGNED,SYSTEM
3618,575,20,ASSIGNED,SYSTEM
3619,575,83,ASSIGNED,SYSTEM
3620,575,47,ASSIGNED,SYSTEM
3621,576,74,ASSIGNED,SYSTEM
3622,576,83,ASSIGNED,SYSTEM
3623,576,56,ASSIGNED,SYSTEM
3624,576,2,ASSIGNED,SYSTEM
3625,576,11,ASSIGNED,SYSTEM
3626,576,20,ASSIGNED,SYSTEM
3627,576,38,ASSIGNED,SYSTEM
3628,576,65,ASSIGNED,SYSTEM
3629,576,29,ASSIGNED,SYSTEM
3630,576,47,ASSIGNED,SYSTEM
3631,577,66,ASSIGNED,SYSTEM
3632,577,12,ASSIGNED,SYSTEM
3633,577,48,ASSIGNED,SYSTEM
3634,577,57,ASSIGNED,SYSTEM
3635,577,21,ASSIGNED,SYSTEM
3636,577,39,ASSIGNED,SYSTEM
3637,578,21,ASSIGNED,SYSTEM
3638,578,39,ASSIGNED,SYSTEM
3639,578,66,ASSIGNED,SYSTEM
3640,578,30,ASSIGNED,SYSTEM
3641,578,3,ASSIGNED,SYSTEM
3642,578,84,ASSIGNED,SYSTEM
3643,579,75,ASSIGNED,SYSTEM
3644,579,84,ASSIGNED,SYSTEM
3645,579,48,ASSIGNED,SYSTEM
3646,579,21,ASSIGNED,SYSTEM
3647,579,66,ASSIGNED,SYSTEM
3648,579,30,ASSIGNED,SYSTEM
3649,580,85,ASSIGNED,SYSTEM
3650,580,22,ASSIGNED,SYSTEM
3651,580,13,ASSIGNED,SYSTEM
3652,580,58,ASSIGNED,SYSTEM
3653,580,67,ASSIGNED,SYSTEM
3654,580,49,ASSIGNED,SYSTEM
3655,581,13,ASSIGNED,SYSTEM
3656,581,49,ASSIGNED,SYSTEM
3657,581,31,ASSIGNED,SYSTEM
3658,581,85,ASSIGNED,SYSTEM
3659,581,67,ASSIGNED,SYSTEM
3660,581,76,ASSIGNED,SYSTEM
3661,582,4,ASSIGNED,SYSTEM
3662,582,49,ASSIGNED,SYSTEM
3663,582,76,ASSIGNED,SYSTEM
3664,582,40,ASSIGNED,SYSTEM
3665,582,22,ASSIGNED,SYSTEM
3666,582,31,ASSIGNED,SYSTEM
3667,583,68,ASSIGNED,SYSTEM
3668,583,23,ASSIGNED,SYSTEM
3669,583,77,ASSIGNED,SYSTEM
3670,583,86,ASSIGNED,SYSTEM
3671,583,5,ASSIGNED,SYSTEM
3672,583,41,ASSIGNED,SYSTEM
3673,583,32,ASSIGNED,SYSTEM
3674,583,50,ASSIGNED,SYSTEM
3675,584,32,ASSIGNED,SYSTEM
3676,584,23,ASSIGNED,SYSTEM
3677,584,59,ASSIGNED,SYSTEM
3678,584,77,ASSIGNED,SYSTEM
3679,584,86,ASSIGNED,SYSTEM
3680,584,5,ASSIGNED,SYSTEM
3681,584,41,ASSIGNED,SYSTEM
3682,584,50,ASSIGNED,SYSTEM
3683,585,41,ASSIGNED,SYSTEM
3684,585,86,ASSIGNED,SYSTEM
3685,585,5,ASSIGNED,SYSTEM
3686,585,77,ASSIGNED,SYSTEM
3687,585,32,ASSIGNED,SYSTEM
3688,585,68,ASSIGNED,SYSTEM
3689,585,59,ASSIGNED,SYSTEM
3690,585,50,ASSIGNED,SYSTEM
3691,586,15,ASSIGNED,SYSTEM
3692,586,42,ASSIGNED,SYSTEM
3693,586,87,ASSIGNED,SYSTEM
3694,586,60,ASSIGNED,SYSTEM
3695,586,24,ASSIGNED,SYSTEM
3696,586,69,ASSIGNED,SYSTEM
3697,587,60,ASSIGNED,SYSTEM
3698,587,6,ASSIGNED,SYSTEM
3699,587,78,ASSIGNED,SYSTEM
3700,587,33,ASSIGNED,SYSTEM
3701,587,69,ASSIGNED,SYSTEM
3702,587,51,ASSIGNED,SYSTEM
3703,587,24,ASSIGNED,SYSTEM
3704,587,87,ASSIGNED,SYSTEM
3705,588,6,ASSIGNED,SYSTEM
3706,588,42,ASSIGNED,SYSTEM
3707,588,51,ASSIGNED,SYSTEM
3708,588,33,ASSIGNED,SYSTEM
3709,588,60,ASSIGNED,SYSTEM
3710,588,87,ASSIGNED,SYSTEM
3711,588,78,ASSIGNED,SYSTEM
3712,588,15,ASSIGNED,SYSTEM
3713,589,7,ASSIGNED,SYSTEM
3714,589,61,ASSIGNED,SYSTEM
3715,589,88,ASSIGNED,SYSTEM
3716,589,25,ASSIGNED,SYSTEM
3717,589,52,ASSIGNED,SYSTEM
3718,590,79,ASSIGNED,SYSTEM
3719,590,70,ASSIGNED,SYSTEM
3720,590,88,ASSIGNED,SYSTEM
3721,590,52,ASSIGNED,SYSTEM
3722,590,7,ASSIGNED,SYSTEM
3723,591,43,ASSIGNED,SYSTEM
3724,591,61,ASSIGNED,SYSTEM
3725,591,25,ASSIGNED,SYSTEM
3726,591,52,ASSIGNED,SYSTEM
3727,591,70,ASSIGNED,SYSTEM
3728,592,53,ASSIGNED,SYSTEM
3729,592,80,ASSIGNED,SYSTEM
3730,592,44,ASSIGNED,SYSTEM
3731,592,17,ASSIGNED,SYSTEM
3732,592,26,ASSIGNED,SYSTEM
3733,593,80,ASSIGNED,SYSTEM
3734,593,35,ASSIGNED,SYSTEM
3735,593,53,ASSIGNED,SYSTEM
3736,593,17,ASSIGNED,SYSTEM
3737,593,8,ASSIGNED,SYSTEM
3738,594,53,ASSIGNED,SYSTEM
3739,594,26,ASSIGNED,SYSTEM
3740,594,44,ASSIGNED,SYSTEM
3741,594,8,ASSIGNED,SYSTEM
3742,594,17,ASSIGNED,SYSTEM
3743,595,63,ASSIGNED,SYSTEM
3744,595,90,ASSIGNED,SYSTEM
3745,595,54,ASSIGNED,SYSTEM
3746,595,81,ASSIGNED,SYSTEM
3747,596,63,ASSIGNED,SYSTEM
3748,596,81,ASSIGNED,SYSTEM
3749,596,18,ASSIGNED,SYSTEM
3750,597,9,ASSIGNED,SYSTEM
3751,597,63,ASSIGNED,SYSTEM
3752,597,54,ASSIGNED,SYSTEM
3753,597,45,ASSIGNED,SYSTEM
3754,598,95,ASSIGNED,SYSTEM
3755,598,92,ASSIGNED,SYSTEM
3756,598,97,ASSIGNED,SYSTEM
3757,598,98,ASSIGNED,SYSTEM
3758,598,100,ASSIGNED,SYSTEM
3759,599,91,ASSIGNED,SYSTEM
3760,599,98,ASSIGNED,SYSTEM
3761,599,96,ASSIGNED,SYSTEM
3762,599,93,ASSIGNED,SYSTEM
3763,599,100,ASSIGNED,SYSTEM
3764,600,95,ASSIGNED,SYSTEM
3765,600,93,ASSIGNED,SYSTEM
3766,600,94,ASSIGNED,SYSTEM
3767,600,100,ASSIGNED,SYSTEM
3768,600,98,ASSIGNED,SYSTEM
3769,601,19,ASSIGNED,SYSTEM
3770,601,28,ASSIGNED,SYSTEM
3771,601,55,ASSIGNED,SYSTEM
3772,601,46,ASSIGNED,SYSTEM
3773,601,64,ASSIGNED,SYSTEM
3774,601,73,ASSIGNED,SYSTEM
3775,601,10,ASSIGNED,SYSTEM
3776,601,37,ASSIGNED,SYSTEM
3777,602,64,ASSIGNED,SYSTEM
3778,602,46,ASSIGNED,SYSTEM
3779,602,37,ASSIGNED,SYSTEM
3780,602,19,ASSIGNED,SYSTEM
3781,602,10,ASSIGNED,SYSTEM
3782,602,1,ASSIGNED,SYSTEM
3783,602,28,ASSIGNED,SYSTEM
3784,602,73,ASSIGNED,SYSTEM
3785,603,10,ASSIGNED,SYSTEM
3786,603,1,ASSIGNED,SYSTEM
3787,603,73,ASSIGNED,SYSTEM
3788,603,55,ASSIGNED,SYSTEM
3789,603,37,ASSIGNED,SYSTEM
3790,603,82,ASSIGNED,SYSTEM
3791,603,64,ASSIGNED,SYSTEM
3792,603,46,ASSIGNED,SYSTEM
3793,604,56,ASSIGNED,SYSTEM
3794,604,2,ASSIGNED,SYSTEM
3795,604,29,ASSIGNED,SYSTEM
3796,604,38,ASSIGNED,SYSTEM
3797,604,83,ASSIGNED,SYSTEM
3798,604,74,ASSIGNED,SYSTEM
3799,604,47,ASSIGNED,SYSTEM
3800,604,65,ASSIGNED,SYSTEM
3801,605,38,ASSIGNED,SYSTEM
3802,605,74,ASSIGNED,SYSTEM
3803,605,65,ASSIGNED,SYSTEM
3804,605,56,ASSIGNED,SYSTEM
3805,605,2,ASSIGNED,SYSTEM
3806,605,11,ASSIGNED,SYSTEM
3807,605,29,ASSIGNED,SYSTEM
3808,605,47,ASSIGNED,SYSTEM
3809,605,83,ASSIGNED,SYSTEM
3810,605,20,ASSIGNED,SYSTEM
3811,606,29,ASSIGNED,SYSTEM
3812,606,65,ASSIGNED,SYSTEM
3813,606,47,ASSIGNED,SYSTEM
3814,606,74,ASSIGNED,SYSTEM
3815,606,56,ASSIGNED,SYSTEM
3816,606,11,ASSIGNED,SYSTEM
3817,606,83,ASSIGNED,SYSTEM
3818,606,38,ASSIGNED,SYSTEM
3819,606,20,ASSIGNED,SYSTEM
3820,606,2,ASSIGNED,SYSTEM
3821,607,12,ASSIGNED,SYSTEM
3822,607,75,ASSIGNED,SYSTEM
3823,607,39,ASSIGNED,SYSTEM
3824,607,21,ASSIGNED,SYSTEM
3825,607,48,ASSIGNED,SYSTEM
3826,607,57,ASSIGNED,SYSTEM
3827,608,3,ASSIGNED,SYSTEM
3828,608,39,ASSIGNED,SYSTEM
3829,608,66,ASSIGNED,SYSTEM
3830,608,30,ASSIGNED,SYSTEM
3831,608,57,ASSIGNED,SYSTEM
3832,608,48,ASSIGNED,SYSTEM
3833,609,84,ASSIGNED,SYSTEM
3834,609,48,ASSIGNED,SYSTEM
3835,609,12,ASSIGNED,SYSTEM
3836,609,3,ASSIGNED,SYSTEM
3837,609,30,ASSIGNED,SYSTEM
3838,609,57,ASSIGNED,SYSTEM
3839,610,85,ASSIGNED,SYSTEM
3840,610,13,ASSIGNED,SYSTEM
3841,610,31,ASSIGNED,SYSTEM
3842,610,58,ASSIGNED,SYSTEM
3843,610,40,ASSIGNED,SYSTEM
3844,610,22,ASSIGNED,SYSTEM
3845,611,76,ASSIGNED,SYSTEM
3846,611,67,ASSIGNED,SYSTEM
3847,611,40,ASSIGNED,SYSTEM
3848,611,58,ASSIGNED,SYSTEM
3849,611,13,ASSIGNED,SYSTEM
3850,611,4,ASSIGNED,SYSTEM
3851,612,85,ASSIGNED,SYSTEM
3852,612,67,ASSIGNED,SYSTEM
3853,612,40,ASSIGNED,SYSTEM
3854,612,76,ASSIGNED,SYSTEM
